Name,Af_m2,Aroof_m2,GFA_m2,people0,Qhs_sen_ahu_MWhyr,Qcs_lat_sys_MWhyr,Qcs_sys_MWhyr,Qhs_sys_MWhyr,Qhs_dis_ls0_kW,Qhs_lat_sys_MWhyr,OIL_hs0_kW,Epro_MWhyr,QH_sys_MWhyr,Qhs_sen_ahu0_kW,Qcs0_kW,WOOD_hs_MWhyr,Qcs_dis_ls0_kW,GRID0_kW,GRID_MWhyr,Edata0_kW,Qcdata_MWhyr,Edata_MWhyr,Qcs_em_ls_MWhyr,Qhs_lat_aru_MWhyr,E_sys_MWhyr,E_cdata0_kW,PV_MWhyr,Qww_sys_MWhyr,QH_sys0_kW,Qhs_sys_aru0_kW,E_cre0_kW,Qcs_lat_sys0_kW,OIL_ww0_kW,Eal0_kW,Qhs_sen_sys0_kW,DH_hs_MWhyr,Qcre_sys_MWhyr,COAL_ww0_kW,Qcs_sen_scu_MWhyr,Qcs_em_ls0_kW,Qcdata0_kW,Qhs_sys_shu0_kW,Qcs_sys_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_scu0_kW,Qcs_lat_ahu0_kW,Qcre0_kW,Qhs_lat_sys0_kW,Qcs_lat_aru_MWhyr,SOLAR_hs_MWhyr,COAL_ww_MWhyr,Qcs_sys_ahu_MWhyr,Qhs_sys0_kW,Qcs_sys_scu0_kW,SOLAR_ww_MWhyr,DC_cdata_MWhyr,Qcs_MWhyr,Qcs_sys_ahu0_kW,Qhs_sys_ahu_MWhyr,OIL_hs_MWhyr,OIL_ww_MWhyr,E_cs_MWhyr,NG_ww_MWhyr,Qhs_sen_aru0_kW,Qhs_lat_ahu_MWhyr,PV0_kW,Qcs_sys0_kW,Qcs_lat_ahu_MWhyr,Eaux0_kW,DC_cre_MWhyr,Qhs_sys_aru_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Epro0_kW,Qcre_sys0_kW,Qcs_sen_ahu_MWhyr,E_sys0_kW,E_cdata_MWhyr,Eaux_MWhyr,SOLAR_hs0_kW,Qcs_sen_sys_MWhyr,SOLAR_ww0_kW,COAL_hs_MWhyr,E_ww_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sen_ahu0_kW,Qhs_lat_ahu0_kW,QC_sys_MWhyr,Qcs_sen_aru0_kW,Qcs_sen_sys0_kW,COAL_hs0_kW,Qhs_sen_sys_MWhyr,E_hs0_kW,DH_ww0_kW,DH_ww_MWhyr,Qhs_dis_ls_MWhyr,WOOD_ww0_kW,E_ww0_kW,Qww0_kW,Qhs_lat_aru0_kW,Qhs_sys_shu_MWhyr,Qhs_sys_ahu0_kW,Qcdata_sys_MWhyr,Qww_sys0_kW,Qcs_sen_aru_MWhyr,NG_hs0_kW,NG_hs_MWhyr,Qhs_sen_aru_MWhyr,WOOD_hs0_kW,E_cre_MWhyr,NG_ww0_kW,E_cs0_kW,DC_cre0_kW,Qhs_sen_shu_MWhyr,DC_cs_MWhyr,DC_cs0_kW,Qcdata_sys0_kW,Qhs_MWhyr,WOOD_ww_MWhyr,Qhpro_sys0_kW,Qhs_sen_shu0_kW,DH_hs0_kW,DC_cdata0_kW,Qcre_MWhyr,Eal_MWhyr,Qhs_em_ls0_kW,E_hs_MWhyr,Qww_MWhyr,Qhs0_kW,QC_sys0_kW,Qcs_sys_aru_MWhyr,Qhs_em_ls_MWhyr
Z0459,1010.989,205.485,1232.913,31.000,0.000,0.000,0.000,76.123,1.122,0.000,51.976,0.000,101.452,0.000,0.000,0.000,0.000,17.763,64.475,0.000,0.000,0.000,0.000,,64.475,0.000,0.000,25.329,44.221,0.000,0.000,0.000,10.510,17.754,37.396,0.000,0.000,0.000,0.000,0.000,0.000,41.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.581,0.000,0.000,0.000,0.000,0.000,0.000,95.154,31.662,0.000,0.000,0.000,,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.763,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,66.007,0.000,0.000,0.000,1.870,0.000,0.000,7.033,,76.123,0.000,0.000,8.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.007,0.000,0.000,0.000,66.007,0.000,0.000,37.396,0.000,0.000,0.000,64.441,3.277,0.000,20.444,37.396,0.000,0.000,8.246
Z0461,1241.194,258.554,1513.651,38.000,0.000,0.000,0.000,95.811,1.237,0.000,61.906,0.000,126.045,0.000,0.000,0.000,0.000,21.807,79.155,0.000,0.000,0.000,0.000,,79.155,0.000,0.000,30.233,54.064,0.000,0.000,0.000,12.618,21.797,44.631,0.000,0.000,0.000,0.000,0.000,0.000,49.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.525,0.000,0.000,0.000,0.000,0.000,0.000,119.764,37.792,0.000,0.000,0.000,,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.807,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,83.209,0.000,0.000,0.000,2.179,0.000,0.000,8.634,,95.811,0.000,0.000,10.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.209,0.000,0.000,0.000,83.209,0.000,0.000,44.631,0.000,0.000,0.000,79.114,3.847,0.000,25.099,44.631,0.000,0.000,10.424
Z0464,1278.179,268.451,1558.755,39.000,0.000,0.000,0.000,98.533,1.255,0.000,63.116,0.000,129.554,0.000,0.000,0.000,0.000,22.457,81.514,0.000,0.000,0.000,0.000,,81.514,0.000,0.000,31.022,55.139,0.000,0.000,0.000,12.956,22.446,45.510,0.000,0.000,0.000,0.000,0.000,0.000,50.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.493,0.000,0.000,0.000,0.000,0.000,0.000,123.166,38.777,0.000,0.000,0.000,,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.457,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,85.566,0.000,0.000,0.000,2.228,0.000,0.000,8.891,,98.533,0.000,0.000,10.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.566,0.000,0.000,0.000,85.566,0.000,0.000,45.510,0.000,0.000,0.000,81.472,3.947,0.000,25.847,45.510,0.000,0.000,10.739
Z0465,789.656,168.127,1018.767,24.000,0.000,0.000,0.000,105.504,0.933,0.000,59.102,0.000,125.875,0.000,0.000,0.000,0.000,13.992,50.689,0.000,0.000,0.000,0.000,,50.689,0.000,0.000,20.371,50.456,0.000,0.000,0.000,8.326,13.984,42.839,0.000,0.000,0.000,0.000,0.000,0.000,47.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.282,0.000,0.000,0.000,0.000,0.000,0.000,131.880,25.464,0.000,0.000,0.000,,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.992,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,91.716,0.000,0.000,0.000,1.883,0.000,0.000,5.493,,105.504,0.000,0.000,6.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.716,0.000,0.000,0.000,91.716,0.000,0.000,42.839,0.000,0.000,0.000,50.649,3.914,0.000,15.968,42.839,0.000,0.000,11.905
Z0466,1833.201,446.926,2235.611,56.000,0.000,0.000,0.000,125.548,1.600,0.000,82.321,0.000,167.810,0.000,0.000,0.000,0.000,32.205,116.896,0.000,0.000,0.000,0.000,,116.896,0.000,0.000,42.262,72.078,0.000,0.000,0.000,17.924,32.193,59.392,0.000,0.000,0.000,0.000,0.000,0.000,65.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.857,0.000,0.000,0.000,0.000,0.000,0.000,156.935,52.828,0.000,0.000,0.000,,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.205,0.000,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,109.135,0.000,0.000,0.000,2.776,0.000,0.000,12.752,,125.548,0.000,0.000,14.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.135,0.000,0.000,0.000,109.135,0.000,0.000,59.392,0.000,0.000,0.000,116.849,5.102,0.000,37.071,59.392,0.000,0.000,13.637
Z0468,658.490,133.839,803.036,20.000,0.000,0.000,0.000,47.942,0.857,0.000,31.976,0.000,65.375,0.000,0.000,0.000,0.000,11.571,41.998,0.000,0.000,0.000,0.000,,41.998,0.000,0.000,17.433,27.385,0.000,0.000,0.000,7.130,11.564,22.852,0.000,0.000,0.000,0.000,0.000,0.000,25.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.581,0.000,0.000,0.000,0.000,0.000,0.000,59.928,21.792,0.000,0.000,0.000,,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.571,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,41.300,0.000,0.000,0.000,1.463,0.000,0.000,4.581,,47.942,0.000,0.000,5.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.300,0.000,0.000,0.000,41.300,0.000,0.000,22.852,0.000,0.000,0.000,41.972,2.048,0.000,13.316,22.852,0.000,0.000,5.179
Z0469,923.731,225.300,1126.502,28.000,0.000,0.000,0.000,73.485,1.476,0.000,47.625,0.000,98.081,0.000,0.000,0.000,0.000,16.232,58.919,0.000,0.000,0.000,0.000,,58.919,0.000,0.000,24.596,42.047,0.000,0.000,0.000,10.244,16.222,33.851,0.000,0.000,0.000,0.000,0.000,0.000,38.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.100,0.000,0.000,0.000,0.000,0.000,0.000,91.856,30.745,0.000,0.000,0.000,,0.000,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.232,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,63.003,0.000,0.000,0.000,2.594,0.000,0.000,6.426,,73.485,0.000,0.000,8.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.003,0.000,0.000,0.000,63.003,0.000,0.000,33.851,0.000,0.000,0.000,58.879,2.919,0.000,18.680,33.851,0.000,0.000,7.888
Z0470,486.564,117.170,593.371,15.000,0.000,0.000,0.000,52.228,1.021,0.000,31.151,0.000,66.636,0.000,0.000,0.000,0.000,8.551,31.044,0.000,0.000,0.000,0.000,,31.044,0.000,0.000,14.408,27.353,0.000,0.000,0.000,5.870,8.545,22.090,0.000,0.000,0.000,0.000,0.000,0.000,24.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.921,0.000,0.000,0.000,0.000,0.000,0.000,65.284,18.010,0.000,0.000,0.000,,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.551,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,44.593,0.000,0.000,0.000,1.945,0.000,0.000,3.385,,52.228,0.000,0.000,4.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.593,0.000,0.000,0.000,44.593,0.000,0.000,22.090,0.000,0.000,0.000,31.014,1.974,0.000,9.839,22.090,0.000,0.000,5.690
Z0471,578.071,176.241,704.964,18.000,0.000,0.000,0.000,53.028,1.375,0.000,32.876,0.000,70.132,0.000,0.000,0.000,0.000,10.159,36.879,0.000,0.000,0.000,0.000,,36.879,0.000,0.000,17.104,29.166,0.000,0.000,0.000,7.046,10.151,23.038,0.000,0.000,0.000,0.000,0.000,0.000,26.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.301,0.000,0.000,0.000,0.000,0.000,0.000,66.285,21.380,0.000,0.000,0.000,,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.159,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,44.829,0.000,0.000,0.000,2.525,0.000,0.000,4.021,,53.028,0.000,0.000,5.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.829,0.000,0.000,0.000,44.829,0.000,0.000,23.038,0.000,0.000,0.000,36.846,2.039,0.000,11.690,23.038,0.000,0.000,5.675
Z0472,992.725,201.773,1210.640,30.000,0.000,0.000,0.000,82.585,1.389,0.000,53.279,0.000,108.602,0.000,0.000,0.000,0.000,17.444,63.319,0.000,0.000,0.000,0.000,,63.319,0.000,0.000,26.017,46.764,0.000,0.000,0.000,10.843,17.433,38.113,0.000,0.000,0.000,0.000,0.000,0.000,42.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.623,0.000,0.000,0.000,0.000,0.000,0.000,103.231,32.522,0.000,0.000,0.000,,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.444,0.000,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,71.207,0.000,0.000,0.000,2.450,0.000,0.000,6.905,,82.585,0.000,0.000,8.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.207,0.000,0.000,0.000,71.207,0.000,0.000,38.113,0.000,0.000,0.000,63.277,3.302,0.000,20.075,38.113,0.000,0.000,8.929
Z0476,7363.999,1735.382,8676.912,147.000,0.000,0.000,0.000,1009.977,3.132,0.000,500.005,0.000,1115.903,0.000,0.000,0.000,0.000,125.178,454.205,0.000,0.000,0.000,0.000,,454.205,0.000,0.000,105.926,411.150,0.000,0.000,0.000,44.940,125.097,366.823,0.000,0.000,0.000,0.000,0.000,0.000,400.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,400.004,0.000,0.000,0.000,0.000,0.000,0.000,1262.471,132.407,0.000,0.000,0.000,,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.178,0.000,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,882.497,0.000,0.000,0.000,7.094,0.000,0.000,33.716,,1009.977,0.000,0.000,35.952,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,882.497,0.000,0.000,0.000,882.497,0.000,0.000,366.823,0.000,0.000,0.000,454.059,37.594,0.000,98.016,366.823,0.000,0.000,120.387
Z0478,2033.150,509.717,2479.452,62.000,0.000,0.000,0.000,127.532,3.024,0.000,89.521,0.000,178.732,0.000,0.000,0.000,0.000,35.722,129.659,0.000,0.000,0.000,0.000,,129.659,0.000,0.000,51.201,79.748,0.000,0.000,0.000,21.919,35.704,63.399,0.000,0.000,0.000,0.000,0.000,0.000,71.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.617,0.000,0.000,0.000,0.000,0.000,0.000,159.414,64.001,0.000,0.000,0.000,,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.722,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,109.165,0.000,0.000,0.000,4.923,0.000,0.000,14.143,,127.532,0.000,0.000,17.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.165,0.000,0.000,0.000,109.165,0.000,0.000,63.399,0.000,0.000,0.000,129.594,5.311,0.000,41.114,63.399,0.000,0.000,13.443
Z0479,3388.453,782.096,4132.260,103.000,0.000,0.000,0.000,217.300,2.344,0.000,151.595,0.000,292.717,0.000,0.000,0.000,0.000,59.523,216.047,0.000,0.000,0.000,0.000,,216.047,0.000,0.000,75.417,132.185,0.000,0.000,0.000,32.155,59.505,109.927,0.000,0.000,0.000,0.000,0.000,0.000,121.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121.276,0.000,0.000,0.000,0.000,0.000,0.000,271.625,94.271,0.000,0.000,0.000,,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.523,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,190.057,0.000,0.000,0.000,3.831,0.000,0.000,23.570,,217.300,0.000,0.000,25.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,190.057,0.000,0.000,0.000,190.057,0.000,0.000,109.927,0.000,0.000,0.000,215.981,9.266,0.000,68.521,109.927,0.000,0.000,23.411
Z0480,700.613,259.486,778.459,62.000,0.000,1.282,4.171,62.516,0.994,0.000,137.827,0.000,65.600,0.000,0.000,0.000,0.000,14.580,18.413,0.000,0.000,0.000,-0.541,,17.772,0.000,0.000,3.084,111.341,0.000,0.000,11.734,3.105,10.089,99.774,0.000,0.000,0.000,0.000,0.000,0.000,110.262,0.000,0.000,0.000,0.000,0.000,0.000,-0.597,0.000,0.000,-1.419,110.262,0.000,0.000,0.000,-3.596,0.000,0.000,78.145,3.855,0.642,0.000,0.000,,0.000,37.378,-0.685,0.031,0.000,0.000,-0.034,0.000,0.000,0.000,-0.568,10.120,0.000,0.015,0.000,-2.313,0.000,0.000,0.000,0.000,0.000,,4.171,0.000,0.000,0.000,53.650,0.000,0.000,0.000,0.522,0.000,0.000,1.445,,62.516,0.000,0.000,2.484,-1.746,0.000,0.000,0.000,0.000,0.000,0.000,6.479,0.000,53.650,0.000,0.000,0.000,53.650,0.000,0.000,99.774,0.000,0.000,0.000,17.756,15.754,0.000,1.727,99.774,37.378,-2.752,8.345
Z0481,3548.956,638.757,3943.284,631.000,0.000,26.689,126.980,122.905,2.022,0.000,465.144,0.000,148.953,0.000,0.000,0.000,0.000,245.972,529.016,0.000,0.000,0.000,-30.409,,510.228,0.000,0.000,26.049,375.462,0.000,0.000,149.594,17.841,125.278,336.274,0.000,0.000,0.000,0.000,0.000,0.000,372.115,0.000,0.000,0.000,0.000,0.000,0.000,-19.078,0.000,0.000,-16.170,372.115,0.000,0.000,0.000,-96.499,0.000,0.000,153.631,32.561,18.788,0.000,0.000,,0.000,850.571,-7.612,0.131,0.000,0.000,-0.072,0.000,0.000,0.000,-6.310,125.409,0.000,0.040,0.000,-69.809,0.000,0.000,0.000,0.000,0.000,,126.980,0.000,0.000,0.000,107.955,0.000,0.000,0.000,0.636,0.000,0.000,12.202,,122.905,0.000,0.000,14.273,-63.499,0.000,0.000,0.000,0.000,0.000,0.000,120.563,0.000,107.955,0.000,0.000,0.000,107.955,0.000,0.000,336.274,0.000,0.000,0.000,510.188,33.979,0.000,22.458,336.274,850.571,-110.810,14.313
Z0483,1069.204,258.976,1317.176,21.000,0.000,0.000,0.000,74.194,0.990,0.000,50.279,0.000,92.592,0.000,0.000,0.000,0.000,18.267,66.194,0.000,0.000,0.000,0.000,,66.194,0.000,0.000,18.398,42.088,0.000,0.000,0.000,7.297,18.260,36.263,0.000,0.000,0.000,0.000,0.000,0.000,40.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.223,0.000,0.000,0.000,0.000,0.000,0.000,92.743,22.998,0.000,0.000,0.000,,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.267,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,64.516,0.000,0.000,0.000,1.665,0.000,0.000,4.783,,74.194,0.000,0.000,5.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.516,0.000,0.000,0.000,64.516,0.000,0.000,36.263,0.000,0.000,0.000,66.164,3.134,0.000,13.905,36.263,0.000,0.000,8.014
Z0484,544.156,165.901,663.605,17.000,0.000,0.000,0.000,53.267,0.914,0.000,31.382,0.000,68.073,0.000,0.000,0.000,0.000,9.562,34.712,0.000,0.000,0.000,0.000,,34.712,0.000,0.000,14.806,27.369,0.000,0.000,0.000,6.016,9.556,22.360,0.000,0.000,0.000,0.000,0.000,0.000,25.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.105,0.000,0.000,0.000,0.000,0.000,0.000,66.584,18.507,0.000,0.000,0.000,,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.562,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,45.652,0.000,0.000,0.000,1.759,0.000,0.000,3.785,,53.267,0.000,0.000,4.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.652,0.000,0.000,0.000,45.652,0.000,0.000,22.360,0.000,0.000,0.000,34.685,1.991,0.000,11.004,22.360,0.000,0.000,5.856
Z0485,645.940,196.933,787.731,20.000,0.000,0.000,0.000,53.302,0.983,0.000,33.773,0.000,70.363,0.000,0.000,0.000,0.000,11.350,41.200,0.000,0.000,0.000,0.000,,41.200,0.000,0.000,17.061,29.623,0.000,0.000,0.000,6.977,11.343,24.064,0.000,0.000,0.000,0.000,0.000,0.000,27.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.018,0.000,0.000,0.000,0.000,0.000,0.000,66.627,21.327,0.000,0.000,0.000,,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.350,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,45.771,0.000,0.000,0.000,1.764,0.000,0.000,4.493,,53.302,0.000,0.000,5.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.771,0.000,0.000,0.000,45.771,0.000,0.000,24.064,0.000,0.000,0.000,41.172,2.095,0.000,13.062,24.064,0.000,0.000,5.767
Z0487,2726.080,670.125,3347.774,62.000,0.000,0.000,0.000,448.684,1.838,0.000,212.390,0.000,496.015,0.000,0.000,0.000,0.000,46.945,170.224,0.000,0.000,0.000,0.000,,170.224,0.000,0.000,47.330,175.845,0.000,0.000,0.000,19.752,46.930,155.348,0.000,0.000,0.000,0.000,0.000,0.000,169.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,169.912,0.000,0.000,0.000,0.000,0.000,0.000,560.855,59.163,0.000,0.000,0.000,,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.945,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,390.207,0.000,0.000,0.000,4.345,0.000,0.000,14.126,,448.684,0.000,0.000,15.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,390.207,0.000,0.000,0.000,390.207,0.000,0.000,155.348,0.000,0.000,0.000,170.135,17.462,0.000,41.065,155.348,0.000,0.000,54.131
Z0488,1276.669,384.684,1538.734,34.000,0.000,0.000,0.000,219.241,1.431,0.000,104.906,0.000,247.282,0.000,0.000,0.000,0.000,22.200,80.520,0.000,0.000,0.000,0.000,,80.520,0.000,0.000,28.041,88.210,0.000,0.000,0.000,11.588,22.167,76.248,0.000,0.000,0.000,0.000,0.000,0.000,83.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.925,0.000,0.000,0.000,0.000,0.000,0.000,274.051,35.052,0.000,0.000,0.000,,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.200,0.000,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,189.706,0.000,0.000,0.000,3.351,0.000,0.000,7.832,,219.241,0.000,0.000,9.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,189.706,0.000,0.000,0.000,189.706,0.000,0.000,76.248,0.000,0.000,0.000,80.458,7.892,0.000,22.769,76.248,0.000,0.000,26.184
Z0489,11114.051,1898.423,13553.721,339.000,0.000,0.000,0.000,598.602,3.712,0.000,430.134,0.000,832.133,0.000,0.000,0.000,0.000,195.330,708.710,0.000,0.000,0.000,0.000,,708.710,0.000,0.000,233.531,376.349,0.000,0.000,0.000,100.176,195.174,314.622,0.000,0.000,0.000,0.000,0.000,0.000,344.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,344.107,0.000,0.000,0.000,0.000,0.000,0.000,748.253,291.914,0.000,0.000,0.000,,0.000,0.000,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,195.330,0.000,0.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,528.034,0.000,0.000,0.000,5.892,0.000,0.000,77.310,,598.602,0.000,0.000,80.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,528.034,0.000,0.000,0.000,528.034,0.000,0.000,314.622,0.000,0.000,0.000,708.414,26.341,0.000,224.747,314.622,0.000,0.000,64.675
Z0490,7120.886,1273.091,8684.007,217.000,0.000,0.000,0.000,940.490,3.057,0.000,470.001,0.000,1093.091,0.000,0.000,0.000,0.000,125.158,454.159,0.000,0.000,0.000,0.000,,454.159,0.000,0.000,152.600,399.986,0.000,0.000,0.000,65.286,125.050,344.706,0.000,0.000,0.000,0.000,0.000,0.000,376.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,376.001,0.000,0.000,0.000,0.000,0.000,0.000,1175.613,190.751,0.000,0.000,0.000,,0.000,0.000,0.000,0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.158,0.000,0.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,822.376,0.000,0.000,0.000,6.867,0.000,0.000,49.533,,940.490,0.000,0.000,52.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,822.376,0.000,0.000,0.000,822.376,0.000,0.000,344.706,0.000,0.000,0.000,453.888,34.649,0.000,143.998,344.706,0.000,0.000,111.247
Z0491,10143.152,1766.097,12365.682,310.000,0.000,0.000,0.000,653.815,3.234,0.000,450.937,0.880,874.317,0.000,0.000,0.000,0.000,178.667,649.284,0.000,0.000,0.000,0.000,,649.284,0.000,0.000,212.504,391.326,0.000,0.000,0.000,90.859,178.501,330.447,0.000,0.000,0.000,0.000,0.000,0.000,360.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,360.750,0.000,0.000,0.000,0.000,0.000,0.000,817.269,265.630,0.000,0.000,0.000,,0.000,0.000,0.000,0.157,0.000,0.000,0.000,7.998,0.201,0.000,0.000,178.667,0.000,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,577.237,0.000,0.000,0.000,5.339,0.000,0.000,70.299,,653.815,0.000,0.000,72.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,577.237,0.000,0.000,0.000,577.237,0.000,1.829,330.447,0.000,0.000,0.000,648.131,27.705,0.000,204.821,330.447,0.000,0.000,71.240
